summonerName,championId,role,kills,deaths,assists,totalDamageDealt,totalDamageTaken,goldEarned,totalMinionsKilled,win,dragons,barons,turretsKilled
T1 VIPERGUMAYUZI,10,MIDDLE,5,9,9,32694,31894,13349,200,False,0.0,0.0,4.0
ShakeMyFeathers,498,BOTTOM,3,4,3,19450,19674,12066,258,False,0.0,0.0,4.0
,7,UTILITY,4,7,11,26463,25425,8360,31,False,0.0,0.0,4.0
Modri23,887,TOP,8,1,8,22516,18256,11207,171,True,1.0,1.0,9.0
SUPERCAR69,11,JUNGLE,10,5,5,18010,31424,12858,22,True,1.0,1.0,9.0
Čuspic nešlo nic,901,MIDDLE,8,5,7,26998,20916,12842,220,True,1.0,1.0,9.0
,893,BOTTOM,5,7,14,26768,22420,10179,125,True,1.0,1.0,9.0
Kornelucha,267,UTILITY,2,3,22,10925,14691,8466,25,True,1.0,1.0,9.0
Kim Jøng un,122,TOP,3,9,2,15082,28833,8791,171,False,2.0,0.0,1.0
user825x43,120,JUNGLE,8,6,6,14130,33677,10795,21,False,2.0,0.0,1.0
kutyadobalo300,90,MIDDLE,4,5,4,20318,16583,10018,174,False,2.0,0.0,1.0
,81,BOTTOM,5,6,7,20150,16462,9323,156,False,2.0,0.0,1.0
The Scotch Game,412,UTILITY,1,7,10,7841,31096,5998,20,False,2.0,0.0,1.0
HaiXCRO,23,TOP,9,1,2,15177,26730,13167,169,True,1.0,0.0,9.0
XiaoTaoQi,56,JUNGLE,3,1,7,7114,20889,8147,15,True,1.0,0.0,9.0
człowiek z gapu,523,MIDDLE,9,4,3,16773,15086,10426,144,True,1.0,0.0,9.0
Mbainajort,22,BOTTOM,1,2,2,4180,5910,7517,148,True,1.0,0.0,9.0
SurelyNotYummi,63,UTILITY,0,5,6,6069,8965,5655,28,True,1.0,0.0,9.0
H3ndr1kH,8,TOP,1,6,0,10480,14588,5497,110,False,2.0,0.0,1.0
user825x43,234,JUNGLE,3,2,4,6602,19327,7251,12,False,2.0,0.0,1.0
WorldFighterSett,142,MIDDLE,2,8,2,9572,16283,6607,139,False,2.0,0.0,1.0
Khal Drοgo,21,BOTTOM,4,1,2,9907,7290,8103,168,False,2.0,0.0,1.0
KsSzyna,43,UTILITY,3,5,4,9123,10234,5505,16,False,2.0,0.0,1.0
TURBO DOG,54,TOP,7,8,11,18526,29851,10417,122,False,2.0,0.0,1.0
user825x43,203,JUNGLE,6,7,8,15956,27497,11611,25,False,2.0,0.0,1.0
Khal Drοgo,111,UTILITY,1,9,17,10536,22348,7350,18,False,2.0,0.0,1.0
kyubeti friday,145,BOTTOM,13,7,7,32924,22538,13149,193,False,2.0,0.0,1.0
SPsThrowAway,910,MIDDLE,3,9,6,20130,20559,8410,152,False,2.0,0.0,1.0
HaiXCRO,266,TOP,11,7,5,19805,34635,13720,191,True,2.0,1.0,10.0
radoneko,102,JUNGLE,7,3,17,22969,38448,14696,42,True,2.0,1.0,10.0
Doktor Lewatywa,134,MIDDLE,10,6,10,24816,32598,11672,129,True,2.0,1.0,10.0
SMECAR1,45,BOTTOM,4,5,12,17617,17393,13425,211,True,2.0,1.0,10.0
człowiek z gapu,126,UTILITY,8,9,15,21743,20907,11457,44,True,2.0,1.0,10.0
Durak,23,TOP,1,9,0,11036,33444,7245,149,False,1.0,0.0,3.0
user825x43,203,JUNGLE,6,4,2,18592,24571,9788,12,False,1.0,0.0,3.0
TheTumpi,68,MIDDLE,3,7,4,23047,21338,9021,184,False,1.0,0.0,3.0
Struggling,81,BOTTOM,0,7,3,11336,16936,7477,159,False,1.0,0.0,3.0
SIENIOPAS,26,UTILITY,0,6,7,3023,13666,5378,28,False,1.0,0.0,3.0
Dopamine Blood,8,TOP,12,1,3,29298,25703,12298,187,True,2.0,1.0,8.0
,104,JUNGLE,2,5,8,7740,21644,8620,6,True,2.0,1.0,8.0
FrankmEh,55,MIDDLE,7,3,6,14478,16541,11927,185,True,2.0,1.0,8.0
Nikola Cieśla,22,BOTTOM,10,0,13,22231,10049,12245,201,True,2.0,1.0,8.0
veke00,223,UTILITY,2,1,18,15262,27855,7502,18,True,2.0,1.0,8.0
HaiXCRO,58,TOP,5,9,10,23290,46344,13333,213,True,3.0,2.0,10.0
,21,BOTTOM,10,5,7,25038,17393,15436,210,True,3.0,2.0,10.0
XiaoTaoQi,268,MIDDLE,6,2,8,26824,25340,15061,258,True,3.0,2.0,10.0
user825x43,63,JUNGLE,6,7,11,24118,33707,12956,21,True,3.0,2.0,10.0
Filip321PL,40,UTILITY,3,5,20,7494,20963,10779,22,True,3.0,2.0,10.0
Mňau,85,TOP,5,6,7,37679,31660,13207,211,False,2.0,0.0,4.0
PesteDeVenetia,62,JUNGLE,7,5,8,20718,36779,11475,8,False,2.0,0.0,4.0
Papa Topou,157,MIDDLE,7,5,11,24935,27403,13361,243,False,2.0,0.0,4.0
Zara Larsson,202,BOTTOM,6,6,9,20348,19009,12641,246,False,2.0,0.0,4.0
tempiqvyxtvklrki,526,UTILITY,3,8,14,7667,22640,8003,31,False,2.0,0.0,4.0
krakenzvjer,8,TOP,2,9,4,23732,36250,10712,203,False,1.0,0.0,4.0
szeKí,91,JUNGLE,5,1,3,20760,34036,13102,50,False,1.0,0.0,4.0
Mrkislavsamida,39,MIDDLE,4,8,2,24401,33248,12893,247,False,1.0,0.0,4.0
Tonirel,21,BOTTOM,1,4,1,10120,15011,11952,293,False,1.0,0.0,4.0
xAkame,161,UTILITY,1,2,1,16846,14377,7249,41,False,1.0,0.0,4.0
GoDirr,82,MIDDLE,9,3,3,31954,43029,17000,289,True,3.0,2.0,9.0
user825x43,121,JUNGLE,2,2,5,15282,38388,13122,46,True,3.0,2.0,9.0
schabikowy,7,TOP,5,8,2,24634,28065,11251,185,True,3.0,2.0,9.0
The Łight Within,523,BOTTOM,8,0,2,23621,13745,13229,209,True,3.0,2.0,9.0
Low Pisslow,902,UTILITY,0,1,9,3206,13346,8152,28,True,3.0,2.0,9.0
Dopamine Blood,8,TOP,8,3,6,28916,31217,13706,247,False,0.0,0.0,5.0
ZScarecrow,106,JUNGLE,3,9,5,11833,49785,9645,24,False,0.0,0.0,5.0
Mrkislavsamida,161,MIDDLE,5,11,11,27121,29515,12263,208,False,0.0,0.0,5.0
TNTxXxLSD,29,BOTTOM,11,7,7,25747,27457,13570,147,False,0.0,0.0,5.0
Moudra,888,UTILITY,3,6,17,8434,23398,10180,32,False,0.0,0.0,5.0
krakenzvjer,86,TOP,13,3,3,25632,30653,15780,188,True,4.0,2.0,10.0
user825x43,121,JUNGLE,10,3,9,25613,35343,14703,48,True,4.0,2.0,10.0
Śhâcø,910,MIDDLE,2,6,13,26913,24762,11032,177,True,4.0,2.0,10.0
Boackena,21,BOTTOM,10,9,7,42784,27212,17269,242,True,4.0,2.0,10.0
BillieBee,267,UTILITY,1,10,22,11598,21979,9134,27,True,4.0,2.0,10.0
Πnholy God,266,TOP,4,1,2,12390,18288,8897,154,True,2.0,0.0,7.0
berryrasp,131,JUNGLE,5,4,5,9700,18743,9379,24,True,2.0,0.0,7.0
Doktor Lewatywa,134,MIDDLE,8,4,4,16095,18460,9747,137,True,2.0,0.0,7.0
Just Unlυcky,21,BOTTOM,4,2,7,16244,15840,10003,188,True,2.0,0.0,7.0
hayabusaro,235,UTILITY,1,3,13,7722,12975,7710,35,True,2.0,0.0,7.0
,901,TOP,0,4,2,12990,14147,7440,183,False,1.0,0.0,2.0
user825x43,59,JUNGLE,2,5,4,7224,17385,6683,2,False,1.0,0.0,2.0
,7,MIDDLE,2,4,1,13602,14815,6104,106,False,1.0,0.0,2.0
Ufufpuffy,221,BOTTOM,10,3,1,16733,14368,11619,186,False,1.0,0.0,2.0
Romeow,143,UTILITY,0,6,5,11532,16213,5762,42,False,1.0,0.0,2.0
TheVaskoBest,8,TOP,0,7,0,7416,16979,4135,81,False,0.0,0.0,0.0
βundyra,121,JUNGLE,2,6,0,2806,23521,6848,20,False,0.0,0.0,0.0
octa2332,85,MIDDLE,1,2,2,7107,12384,6616,163,False,0.0,0.0,0.0
Revresuar,21,BOTTOM,1,2,2,5857,7020,6314,158,False,0.0,0.0,0.0
tempiqvyxtvklrki,526,UTILITY,0,4,2,1956,9171,3956,35,False,0.0,0.0,0.0
OogaBoogaSniffin,31,TOP,7,0,1,14459,10469,8047,148,True,2.0,0.0,2.0
greater good,107,JUNGLE,6,1,8,12101,21494,8471,12,True,2.0,0.0,2.0
user825x43,99,MIDDLE,5,1,7,14344,5815,8528,170,True,2.0,0.0,2.0
Ersanole,96,BOTTOM,3,2,2,7641,8151,7217,154,True,2.0,0.0,2.0
Luxzor,902,UTILITY,0,0,11,1086,2847,4554,27,True,2.0,0.0,2.0
gamerbenyaHUN,150,TOP,0,0,0,0,0,610,4,False,0.0,0.0,0.0
Rhmuoughim,120,JUNGLE,0,0,0,0,1016,632,0,False,0.0,0.0,0.0
xKanelen,7,MIDDLE,0,0,0,311,750,586,3,False,0.0,0.0,0.0
Revresuar,21,,0,0,0,0,0,537,0,False,0.0,0.0,0.0
K0uTs0,526,UTILITY,0,0,0,0,0,553,0,False,0.0,0.0,0.0
Anti,58,TOP,0,0,0,0,0,607,4,True,0.0,0.0,0.0
Winstrοl,117,UTILITY,0,0,0,0,0,543,0,True,0.0,0.0,0.0
fejeslovas,90,MIDDLE,0,0,0,220,311,537,0,True,0.0,0.0,0.0
RÑG Rekkles,67,BOTTOM,0,0,0,0,48,600,3,True,0.0,0.0,0.0
user825x43,63,JUNGLE,0,0,0,0,957,612,0,True,0.0,0.0,0.0
Egwyu,266,TOP,7,4,10,28021,43162,13180,187,True,2.0,1.0,9.0
Krakla,203,JUNGLE,6,3,10,21843,29252,12278,22,True,2.0,1.0,9.0
,246,MIDDLE,9,5,8,32970,23803,13099,191,True,2.0,1.0,9.0
Mňau,45,BOTTOM,10,3,9,31981,15612,15575,259,True,2.0,1.0,9.0
Magniia,40,UTILITY,1,1,27,8731,10228,9562,39,True,2.0,1.0,9.0
Dariusz,50,TOP,3,7,4,24593,36582,11101,181,False,2.0,0.0,6.0
user825x43,63,JUNGLE,3,5,3,17486,29501,11277,39,False,2.0,0.0,6.0
xbanasz,23,MIDDLE,2,8,1,15792,44439,13063,252,False,2.0,0.0,6.0
Creativ3,145,BOTTOM,5,5,5,22890,22180,12040,214,False,2.0,0.0,6.0
Roldziu,53,UTILITY,3,8,7,6812,24891,7780,20,False,2.0,0.0,6.0
stefanko god,36,TOP,8,5,4,34679,80427,16960,290,True,3.0,1.0,10.0
MilMoiAndrei,63,JUNGLE,6,8,5,36996,40857,13655,24,True,3.0,1.0,10.0
user825x43,81,MIDDLE,2,3,6,25743,21729,14700,314,True,3.0,1.0,10.0
lainpilled,119,BOTTOM,3,6,10,20712,19759,14631,242,True,3.0,1.0,10.0
Boots of Speed,43,UTILITY,2,6,13,13805,21961,9256,28,True,3.0,1.0,10.0
Dopamine Blood,8,TOP,2,3,2,29844,38057,13020,299,False,2.0,1.0,3.0
I LOVE SHALLTEAR,233,JUNGLE,8,6,8,33414,39527,14290,30,False,2.0,1.0,3.0
KsSzyna,42,MIDDLE,10,3,7,35557,28083,14864,250,False,2.0,1.0,3.0
save me xoxo,30,BOTTOM,3,5,12,32492,19092,13393,270,False,2.0,1.0,3.0
patrickbateman67,32,UTILITY,5,4,10,15471,40446,9452,35,False,2.0,1.0,3.0
xryc,114,TOP,7,1,5,19251,23331,14707,231,True,2.0,1.0,11.0
Shma Israel,9,JUNGLE,5,2,2,15727,30780,10646,16,True,2.0,1.0,11.0
FFear,157,MIDDLE,2,3,2,11515,20500,9555,174,True,2.0,1.0,11.0
lainpilled,236,BOTTOM,2,2,2,11079,12323,9450,204,True,2.0,1.0,11.0
Magniia,267,UTILITY,0,1,5,3833,7717,6058,29,True,2.0,1.0,11.0
,75,TOP,4,6,1,13404,26709,8646,157,False,1.0,0.0,0.0
user825x43,203,JUNGLE,2,3,4,9921,20666,7524,19,False,1.0,0.0,0.0
edging to hwei,4,MIDDLE,1,5,2,8657,15370,7756,155,False,1.0,0.0,0.0
YvonnenC,901,BOTTOM,1,2,4,16575,10706,8993,219,False,1.0,0.0,0.0
fiko,902,UTILITY,1,0,6,4305,7098,5208,26,False,1.0,0.0,0.0
Davouchyr,50,UTILITY,5,8,17,22763,49140,11530,42,True,3.0,1.0,9.0
Maltonor,221,BOTTOM,5,9,18,31989,31744,17280,286,True,3.0,1.0,9.0
HandsFree Singed,27,TOP,3,4,25,30021,41623,13662,207,True,3.0,1.0,9.0
Kacperek Z Westa,145,MIDDLE,15,7,9,46557,30805,17490,219,True,3.0,1.0,9.0
Toszuard,154,JUNGLE,14,5,18,33299,56384,18490,43,True,3.0,1.0,9.0
user825x43,203,JUNGLE,3,7,16,20999,38144,14907,50,False,3.0,1.0,2.0
Sobczu,68,TOP,5,12,7,51123,34949,15023,238,False,3.0,1.0,2.0
Spiky,89,UTILITY,0,7,22,16064,44091,10252,45,False,3.0,1.0,2.0
remnaant,39,MIDDLE,13,8,9,51196,55382,19195,302,False,3.0,1.0,2.0
deyu,360,BOTTOM,12,8,7,41134,31945,17867,264,False,3.0,1.0,2.0
gawiel,122,TOP,1,3,1,10451,16648,6937,158,False,1.0,0.0,3.0
deyu,81,BOTTOM,2,6,3,14222,14611,6603,129,False,1.0,0.0,3.0
HaiXCRO,23,MIDDLE,4,4,1,17570,26120,9261,174,False,1.0,0.0,3.0
rembro123,876,JUNGLE,3,3,2,7550,23109,7331,19,False,1.0,0.0,3.0
Vałentin,267,UTILITY,2,3,4,5751,8219,5592,32,False,1.0,0.0,3.0
remnaant,39,MIDDLE,5,4,4,19508,21398,9062,181,True,1.0,0.0,3.0
play4funacc,30,BOTTOM,9,3,4,18347,9780,8867,135,True,1.0,0.0,3.0
user825x43,200,JUNGLE,2,1,6,5775,16764,7466,12,True,1.0,0.0,3.0
jhonnyghost,24,TOP,3,2,1,12320,14219,7220,153,True,1.0,0.0,3.0
Drowned God Pyke,555,UTILITY,0,2,11,6622,10450,5416,24,True,1.0,0.0,3.0
Yamabiko,876,JUNGLE,5,8,13,11449,29140,9450,13,True,1.0,1.0,6.0
uLuther,24,TOP,7,3,3,7757,19153,10665,131,True,1.0,1.0,6.0
WishYouJinx,29,BOTTOM,16,5,8,31429,19730,14524,178,True,1.0,1.0,6.0
Magikarpi,75,MIDDLE,6,3,4,15842,31466,10783,162,True,1.0,1.0,6.0
Snaha se cení,89,UTILITY,3,6,20,10126,26419,8300,18,True,1.0,1.0,6.0
Merkuriusz,893,TOP,3,6,3,26985,22605,8065,154,False,2.0,0.0,2.0
user825x43,203,JUNGLE,6,8,8,20636,22551,9686,17,False,2.0,0.0,2.0
remnaant,39,MIDDLE,7,9,4,14889,22901,10603,184,False,2.0,0.0,2.0
su1n,63,BOTTOM,5,6,8,17752,14603,8586,123,False,2.0,0.0,2.0
zieeloo,99,UTILITY,4,8,10,14096,15653,7124,24,False,2.0,0.0,2.0
Kacperek Z Westa,201,UTILITY,3,6,25,9079,34554,11613,20,True,4.0,1.0,10.0
mOtac,163,JUNGLE,2,9,12,25849,36262,13129,41,True,4.0,1.0,10.0
stefanko god,164,TOP,6,4,12,31686,39250,15426,239,True,4.0,1.0,10.0
David Shelby,38,MIDDLE,6,10,9,28941,52540,15224,226,True,4.0,1.0,10.0
Transka v tranze,21,BOTTOM,19,10,5,55994,32912,20342,246,True,4.0,1.0,10.0
Romeow,111,UTILITY,2,8,21,10796,39237,9889,26,False,2.0,1.0,3.0
Camelott,145,BOTTOM,17,8,7,39856,25016,16944,248,False,2.0,1.0,3.0
user825x43,203,JUNGLE,8,7,8,30173,41097,15911,43,False,2.0,1.0,3.0
jhonnyghost,122,TOP,3,7,9,17616,41037,12184,218,False,2.0,1.0,3.0
Flip it,901,MIDDLE,9,6,13,53696,34189,16688,253,False,2.0,1.0,3.0
user825x43,3678,,0,5,0,4500,25856,999,968,False,0.0,0.0,0.0
HELYES Vizilo,3147,,0,4,0,2100,16009,1090,1576,False,0.0,0.0,0.0
DUGEN A STAR,3947,,0,5,0,2600,11487,1090,453,False,0.0,0.0,0.0
Yatao,3157,,0,6,0,3162,13268,909,401,False,0.0,0.0,0.0
user825x43,3159,,0,7,0,3600,25922,3915,1953,False,0.0,0.0,0.0
HELYES Vizilo,3152,,0,1,0,0,27339,4271,3929,False,0.0,0.0,0.0
DUGEN A STAR,3156,,0,3,0,1754,51963,4316,2406,False,0.0,0.0,0.0
Yatao,3153,,0,10,0,4950,24260,3559,2719,False,0.0,0.0,0.0
user825x43,3156,,0,0,0,0,38813,3428,2649,True,0.0,0.0,0.0
HELYES Vizilo,3947,,0,1,0,0,9662,3740,3204,True,0.0,0.0,0.0
DUGEN A STAR,3157,,0,2,0,1300,16999,3740,3487,True,0.0,0.0,0.0
user825x43,3678,,0,1,0,0,5706,263,705,False,0.0,0.0,0.0
HELYES Vizilo,3947,,0,1,0,0,3390,288,363,False,0.0,0.0,0.0
DUGEN A STAR,3153,,0,1,0,0,2561,288,297,False,0.0,0.0,0.0
user825x43,3159,,0,8,0,4900,27586,5294,1947,False,0.0,0.0,0.0
HELYES Vizilo,3152,,0,2,0,942,18569,5776,5170,False,0.0,0.0,0.0
DUGEN A STAR,3151,,0,8,0,6792,33824,5294,2387,False,0.0,0.0,0.0
user825x43,3159,,0,2,0,700,7933,648,1740,False,0.0,0.0,0.0
DUGEN A STAR,3147,,0,1,0,0,12528,648,630,False,0.0,0.0,0.0
user825x43,3156,,0,2,0,877,61211,3722,2398,False,0.0,0.0,0.0
HELYES Vizilo,3151,,0,3,0,1884,21051,4060,3941,False,0.0,0.0,0.0
DUGEN A STAR,3157,,0,6,0,2500,13778,3722,1744,False,0.0,0.0,0.0
Yatao,3153,,0,10,0,4400,19455,3384,1756,False,0.0,0.0,0.0
user825x43,3156,,0,4,0,2430,24982,1041,940,False,0.0,0.0,0.0
HELYES Vizilo,3147,,0,4,0,1950,13932,1135,1011,False,0.0,0.0,0.0
DUGEN A STAR,3152,,0,5,0,2450,10830,1041,593,False,0.0,0.0,0.0
Yatao,3153,,0,4,0,1897,11331,946,739,False,0.0,0.0,0.0
user825x43,3156,,0,4,0,2105,20557,470,596,False,0.0,0.0,0.0
HELYES Vizilo,3147,,0,3,0,1030,13558,512,644,False,0.0,0.0,0.0
DUGEN A STAR,3152,,0,3,0,0,5189,470,695,False,0.0,0.0,0.0
Yatao,3153,,0,4,0,1027,8027,427,913,False,0.0,0.0,0.0
user825x43,3156,,0,0,0,0,2400,74,15,False,0.0,0.0,0.0
HELYES Vizilo,3147,,0,2,0,650,3693,81,23,False,0.0,0.0,0.0
DUGEN A STAR,3147,,0,2,0,500,2843,74,7,False,0.0,0.0,0.0
Yatao,3153,,0,2,0,550,3064,67,29,False,0.0,0.0,0.0
user825x43,3151,,0,5,0,3000,21285,2268,1744,True,0.0,0.0,0.0
HELYES Vizilo,3159,,0,2,0,520,15307,2384,3343,True,0.0,0.0,0.0
DUGEN A STAR,3147,,0,5,0,1400,23170,2012,2103,True,0.0,0.0,0.0
Yatao,3153,,0,6,0,4400,34198,2012,2854,True,0.0,0.0,0.0
user825x43,3151,,0,2,0,600,5223,843,839,False,0.0,0.0,0.0
HELYES Vizilo,3159,,0,4,0,1950,10861,920,1105,False,0.0,0.0,0.0
DUGEN A STAR,3147,,0,3,0,1000,6410,767,610,False,0.0,0.0,0.0
user825x43,3151,,0,4,0,1800,6196,187,279,False,0.0,0.0,0.0
HELYES Vizilo,3159,,0,3,0,1300,6745,203,788,False,0.0,0.0,0.0
DUGEN A STAR,3157,,0,5,0,2150,7689,170,442,False,0.0,0.0,0.0
user825x43,3156,,0,0,0,0,60137,1688,3268,True,0.0,0.0,0.0
HELYES Vizilo,3157,,0,2,0,520,21673,2025,2883,True,0.0,0.0,0.0
DUGEN A STAR,3152,,0,4,0,2000,14133,1688,2363,True,0.0,0.0,0.0
Yatao,3153,,0,7,0,4725,22297,1688,2554,True,0.0,0.0,0.0
user825x43,3156,,0,2,0,720,4537,58,80,False,0.0,0.0,0.0
DUGEN A STAR,3152,,0,1,0,0,1630,58,72,False,0.0,0.0,0.0
Yatao,3153,,0,1,0,0,1731,58,129,False,0.0,0.0,0.0
user825x43,3678,,0,3,0,1650,8098,185,745,False,0.0,0.0,0.0
DUGEN A STAR,3152,,0,2,0,500,5759,185,339,False,0.0,0.0,0.0
Yatao,3153,,0,3,0,1000,4393,185,362,False,0.0,0.0,0.0
user825x43,3678,,0,1,0,0,5936,313,1251,False,0.0,0.0,0.0
DUGEN A STAR,3152,,0,3,0,1000,5433,313,721,False,0.0,0.0,0.0
Yatao,3151,,0,4,0,1725,5447,313,697,False,0.0,0.0,0.0
user825x43,3153,,0,1,0,0,1779,90,114,False,0.0,0.0,0.0
DUGEN A STAR,3152,,0,1,0,0,1216,90,71,False,0.0,0.0,0.0
Yatao,3151,,0,1,0,0,1139,90,168,False,0.0,0.0,0.0
user825x43,3153,,0,1,0,0,1710,31,59,False,0.0,0.0,0.0
DUGEN A STAR,3147,,0,1,0,0,1248,31,60,False,0.0,0.0,0.0
Yatao,3151,,0,1,0,0,1070,31,142,False,0.0,0.0,0.0
user825x43,3156,,0,1,0,0,2631,40,57,False,0.0,0.0,0.0
DUGEN A STAR,3147,,0,1,0,0,1365,40,30,False,0.0,0.0,0.0
Yatao,3151,,0,1,0,0,1188,40,64,False,0.0,0.0,0.0
user825x43,3153,,0,0,0,0,18785,1100,7151,True,0.0,0.0,0.0
user825x43,3678,,0,0,0,0,26532,885,6884,True,0.0,0.0,0.0
user825x43,3678,,0,0,0,0,7877,325,2239,False,0.0,0.0,0.0
user825x43,3152,,0,1,0,0,18962,732,6603,False,0.0,0.0,0.0
Μisfit,90,MIDDLE,7,8,11,22734,27644,12884,223,False,2.0,0.0,4.0
Geldoblasm,40,UTILITY,2,6,18,6489,20038,8345,23,False,2.0,0.0,4.0
user825x43,203,JUNGLE,13,7,8,39021,33545,14519,45,False,2.0,0.0,4.0
Dopamine Blood,8,TOP,7,9,6,31821,41920,12863,229,False,2.0,0.0,4.0
HiI3rid,145,BOTTOM,6,10,7,20414,24706,11555,198,False,2.0,0.0,4.0
DajosQ,517,UTILITY,5,9,9,22142,29638,10701,55,True,2.0,1.0,11.0
,28,JUNGLE,6,7,5,19258,36945,11623,12,True,2.0,1.0,11.0
DontMakeMeMad,360,BOTTOM,15,5,5,35720,27311,18002,229,True,2.0,1.0,11.0
Gibon elooo,24,TOP,8,5,4,25798,43640,13931,192,True,2.0,1.0,11.0
Dzejdzejokoca,238,MIDDLE,6,9,1,24182,26485,13110,244,True,2.0,1.0,11.0
Kawaii Angell,412,UTILITY,0,5,4,4528,12810,4929,28,False,1.0,0.0,3.0
IIIIIIIIlllll,221,BOTTOM,3,6,0,11218,15575,7923,138,False,1.0,0.0,3.0
user825x43,63,JUNGLE,1,3,3,8755,19034,7425,15,False,1.0,0.0,3.0
,39,MIDDLE,2,6,1,15430,19206,7714,174,False,1.0,0.0,3.0
Magikarpi,75,TOP,2,3,1,8771,19720,8268,152,False,1.0,0.0,3.0
Geldoblasm,40,UTILITY,0,0,15,4433,6441,5978,16,True,2.0,0.0,6.0
gonzyV1,222,BOTTOM,12,1,3,23490,12750,11380,158,True,2.0,0.0,6.0
Nicram,6,TOP,3,2,2,14874,15715,9556,196,True,2.0,0.0,6.0
Nalsisiss,54,MIDDLE,3,1,4,14058,16201,8773,168,True,2.0,0.0,6.0
Lee ping pong,141,JUNGLE,5,4,6,10532,25510,9279,14,True,2.0,0.0,6.0
HiI3rid,901,BOTTOM,3,0,0,7541,6162,5996,137,True,0.0,0.0,1.0
Léchu,103,MIDDLE,1,1,6,6550,7166,5193,99,True,0.0,0.0,1.0
glute spread,26,UTILITY,2,0,3,4021,4908,4246,13,True,0.0,0.0,1.0
I R jasq,121,JUNGLE,6,0,4,11779,15156,6556,0,True,0.0,0.0,1.0
Magikarpi,75,TOP,4,1,1,9090,10566,7265,124,True,0.0,0.0,1.0
Relkoski,526,UTILITY,0,3,0,2015,9449,3170,18,False,1.0,0.0,0.0
Pleš,81,BOTTOM,0,0,0,8071,7490,5009,133,False,1.0,0.0,0.0
Doishack,106,TOP,1,5,1,9980,15613,5344,120,False,1.0,0.0,0.0
user825x43,203,JUNGLE,0,4,0,2622,13956,4074,3,False,1.0,0.0,0.0
Mayiiq,893,MIDDLE,1,4,0,7237,8378,5183,115,False,1.0,0.0,0.0
122 542,201,UTILITY,1,4,8,4743,9173,5403,22,True,1.0,0.0,5.0
Kąppa,18,MIDDLE,7,0,0,10341,10532,7521,129,True,1.0,0.0,5.0
Nikola Cieśla,81,BOTTOM,6,0,2,12119,5763,7949,139,True,1.0,0.0,5.0
l Ryuk l,154,TOP,6,0,2,9775,12747,8886,125,True,1.0,0.0,5.0
scriptUserMaybe,56,JUNGLE,1,1,4,3781,15993,6217,14,True,1.0,0.0,5.0
user825x43,203,JUNGLE,3,4,1,5303,14678,5796,14,False,1.0,0.0,0.0
I am Sobek,119,BOTTOM,1,3,2,5041,7460,4805,95,False,1.0,0.0,0.0
Kawaii Angell,79,MIDDLE,0,4,2,9759,11131,4368,98,False,1.0,0.0,0.0
Ubojiti Hrčak,141,TOP,0,6,0,6039,13295,5734,136,False,1.0,0.0,0.0
MkVI EOD,555,UTILITY,1,4,4,4825,9445,3979,15,False,1.0,0.0,0.0
,154,,4,9,14,17020,38897,9534,17,False,0.0,0.0,0.0
KädetönMestari69,38,,9,11,11,20436,25211,11044,25,False,0.0,0.0,0.0
murera,90,,6,9,15,17562,17494,10539,41,False,0.0,0.0,0.0
LunaTown,360,,5,13,14,18555,22278,9778,60,False,0.0,0.0,0.0
TuttiTonttu,497,,0,9,21,7457,23029,7631,7,False,0.0,0.0,0.0
Gwedr,888,,5,5,37,11058,8782,10523,48,True,0.0,0.0,4.0
JunkieKidCZ 123,98,,7,5,40,19714,24064,10805,24,True,0.0,0.0,4.0
MarccusinEquinox,111,,3,4,38,19839,30047,9792,9,True,0.0,0.0,4.0
Depresivní špína,11,,22,7,17,30357,18271,13748,28,True,0.0,0.0,4.0
Twinkýýýý,910,,14,3,34,38637,9762,12169,54,True,0.0,0.0,4.0
HUGE HARÐ ΩRNNY,523,,10,12,14,21958,22475,12534,69,False,0.0,0.0,1.0
ECPU Milio,53,,5,7,21,11813,29405,9889,4,False,0.0,0.0,1.0
Georsa,81,,18,6,16,36243,14132,13146,41,False,0.0,0.0,1.0
KierowcaLodóώki,777,,8,11,21,20884,27212,11607,42,False,0.0,0.0,1.0
wαkizαshi,516,,2,8,30,14810,36577,10099,21,False,0.0,0.0,1.0
TuttiTonttu,4,,7,12,19,21225,21849,11882,32,True,0.0,0.0,4.0
KädetönMestari69,24,,16,12,16,27292,30537,13721,43,True,0.0,0.0,4.0
murera,201,,4,8,32,11928,37379,11390,6,True,0.0,0.0,4.0
LunaTown,110,,12,4,22,37421,9131,14392,60,True,0.0,0.0,4.0
,85,,5,7,24,27549,14701,10887,35,True,0.0,0.0,4.0
Not The Ducky,166,,23,15,20,64295,38072,23613,109,True,0.0,0.0,4.0
GiZaLo,89,,3,14,40,27559,83782,16852,23,True,0.0,0.0,4.0
natsu988,105,,13,14,18,32897,32290,17994,26,True,0.0,0.0,4.0
Karabajin motor,518,,13,13,33,45379,37982,19906,100,True,0.0,0.0,4.0
ThundêrGod,236,,21,10,25,68253,29862,23018,92,True,0.0,0.0,4.0
TuttiTonttu,110,,14,16,29,53583,45936,19820,102,False,0.0,0.0,2.0
KädetönMestari69,82,,9,18,20,26684,65509,17679,46,False,0.0,0.0,2.0
murera,78,,9,11,26,16387,55593,17743,19,False,0.0,0.0,2.0
LunaTown,161,,17,14,25,55507,38612,20032,74,False,0.0,0.0,2.0
